1,3,1650039592895,1650039593457
2,3,1650039600443,1650039601246
1,0,1650039602831,1650039603041
3,3,1650039604221,1650039605044
4,3,1650039606734,1650039607410
2,0,1650039609285,1650039609488
3,0,1650039613084,1650039613289
4,0,1650039614829,1650039615025
5,0,1650039618520,1650039618716
6,0,1650039622158,1650039622360
7,0,1650039623946,1650039624157
8,0,1650039625630,1650039625820
9,0,1650039627360,1650039627546
10,0,1650039629043,1650039629241
11,0,1650039630703,1650039630884
12,0,1650039632548,1650039632735
13,0,1650039634584,1650039634764
14,0,1650039636206,1650039636415
15,0,1650039637907,1650039638105
16,0,1650039641301,1650039641497
17,0,1650039643003,1650039643188
18,0,1650039644690,1650039644877
19,0,1650039646253,1650039646440
20,0,1650039647862,1650039648068
21,0,1650039651437,1650039651635
22,0,1650039653197,1650039653403
23,0,1650039654886,1650039655094
24,0,1650039656510,1650039656703
25,0,1650039658170,1650039658358
26,0,1650039659868,1650039660060
27,0,1650039661441,1650039661649
28,0,1650039663122,1650039663316
29,0,1650039664743,1650039664941
1,1,1650039667175,1650039668152
2,1,1650039669698,1650039670621
30,0,1650039672443,1650039672642
31,0,1650039674796,1650039675003
32,0,1650039676662,1650039676867
33,0,1650039678472,1650039678652
34,0,1650039680043,1650039680251
35,0,1650039681666,1650039681859
36,0,1650039683256,1650039683441
37,0,1650039684772,1650039684975
38,0,1650039686258,1650039686454
39,0,1650039688052,1650039688238
40,0,1650039689824,1650039690012
41,0,1650039691388,1650039691579
42,0,1650039693121,1650039693304
43,0,1650039694667,1650039694861
44,0,1650039696354,1650039696553
1,2,1650039698649,1650039699497
2,2,1650039701171,1650039701371
1,4,1650039702425,1650039703213
3,2,1650039704935,1650039705081
4,2,1650039706194,1650039706974
5,2,1650039707449,1650039708511
6,2,1650039708701,1650039709940
7,2,1650039709958,1650039709977
8,2,1650039711214,1650039711372
9,2,1650039712477,1650039712785
10,2,1650039713729,1650039714271
11,2,1650039714990,1650039715777
12,2,1650039716242,1650039717214
13,2,1650039717501,1650039718587
14,2,1650039718759,1650039719993
15,2,1650039721286,1650039721501
16,2,1650039722549,1650039723057
17,2,1650039723813,1650039724441
18,2,1650039725068,1650039725955
19,2,1650039726323,1650039727386
20,2,1650039727580,1650039728756
21,2,1650039730091,1650039730171
22,2,1650039731356,1650039731623
23,2,1650039732623,1650039733177
24,2,1650039733877,1650039734745
25,2,1650039735142,1650039736111
26,2,1650039736408,1650039737510
27,2,1650039737672,1650039738921
28,2,1650039740190,1650039740328
29,2,1650039741445,1650039741993
30,2,1650039742708,1650039743417
31,2,1650039743966,1650039744859
32,2,1650039745229,1650039746291
33,2,1650039746486,1650039747682
34,2,1650039749009,1650039749210
35,2,1650039750264,1650039750957
36,2,1650039751521,1650039752597
37,2,1650039752786,1650039754041
38,2,1650039754042,1650039754113
39,2,1650039755296,1650039755622
40,2,1650039756554,1650039757160
41,2,1650039757808,1650039758879
42,2,1650039760322,1650039760585
43,2,1650039761584,1650039762209
44,2,1650039762850,1650039763758
3,1,1650039765367,1650039765667
4,1,1650039766623,1650039767758
5,1,1650039769140,1650039769576
6,1,1650039770410,1650039771466
7,1,1650039772918,1650039773291
8,1,1650039774188,1650039775184
9,1,1650039776699,1650039776842
10,1,1650039777953,1650039778814
11,1,1650039780457,1650039780660
12,1,1650039781733,1650039782416
13,1,1650039782996,1650039784186
14,1,1650039785512,1650039785747
15,1,1650039786766,1650039787465
16,1,1650039788033,1650039789234
17,1,1650039790563,1650039791505
18,1,1650039791828,1650039793028
19,1,1650039794346,1650039794609
20,1,1650039795600,1650039796345
21,1,1650039796863,1650039798036
5,3,1650039799371,1650039799828
6,3,1650039800635,1650039801877
22,1,1650039803150,1650039803740
23,1,1650039804408,1650039805649
24,1,1650039805666,1650039805681
25,1,1650039806930,1650039807273
26,1,1650039808184,1650039809046
27,1,1650039809445,1650039810618
28,1,1650039811973,1650039812336
29,1,1650039813227,1650039813912
30,1,1650039814485,1650039815579
31,1,1650039815738,1650039816993
32,1,1650039816995,1650039817079
33,1,1650039818247,1650039818622
34,1,1650039819507,1650039820161
35,1,1650039820763,1650039821843
36,1,1650039823277,1650039823463
37,1,1650039824536,1650039825334
38,1,1650039825793,1650039827002
39,1,1650039828307,1650039828673
40,1,1650039829559,1650039830466
41,1,1650039832078,1650039832198
42,1,1650039833330,1650039834057
43,1,1650039834591,1650039835565
44,1,1650039837103,1650039837316
7,3,1650039839616,1650039839917
8,3,1650039840879,1650039841803
9,3,1650039842138,1650039843374
10,3,1650039843390,1650039843409
11,3,1650039844647,1650039844942
12,3,1650039845900,1650039846458
13,3,1650039847157,1650039847941
14,3,1650039848414,1650039849414
15,3,1650039849677,1650039850843
16,3,1650039850938,1650039852180
17,3,1650039852196,1650039852241
18,3,1650039853460,1650039853612
19,3,1650039855973,1650039856605
20,3,1650039857233,1650039858068
21,3,1650039858486,1650039859533
22,3,1650039859740,1650039860985
23,3,1650039861001,1650039861049
24,3,1650039862265,1650039862624
25,3,1650039863523,1650039864123
26,3,1650039864775,1650039865659
27,3,1650039866035,1650039867200
28,3,1650039867295,1650039868533
