1650038335734,6,0
1650038339194,7,0
1650038342569,8,0
1650038345696,9,0
1650038349125,10,0
1650038352561,11,0
1650038355820,12,0
1650038358454,13,0
1650038361002,14,0
1650038363580,15,0
1650038366141,16,0
1650038368418,17,0
1650038371021,18,0
1650038373522,19,0
1650038375671,20,0
1650038377946,21,0
1650038380071,22,0
1650038382155,23,1
1650038387998,24,0
1650038390145,25,0
1650038392216,26,0
1650038394455,27,0
1650038397125,28,0
1650038398891,29,0
1650038401214,30,0
1650038403454,31,0
1650038405780,32,0
1650038408127,33,0
1650038409919,34,0
1650038412078,35,0
1650038414342,36,0
1650038416451,37,0
1650038418591,38,0
1650038420612,39,0
1650038422860,40,0
1650038424905,41,0
1650038426773,42,0
1650038428763,43,0
1650038430575,44,0
1650038432598,45,0
1650038434518,46,0
1650038436583,47,0
1650038438467,48,0
1650038440283,49,0
1650038447901,50,1
1650038450485,51,1
1650038452983,52,1
1650038454870,53,1
1650038456869,54,1
1650038458791,55,1
1650038460700,56,1
1650038462724,57,1
1650038464620,58,1
1650038466392,59,1
1650038468224,60,1
1650038470497,61,1
1650038471851,62,1
1650038473779,63,1
1650038476144,64,1
1650038477364,65,1
1650038479204,66,1
1650038480940,67,1
1650038482726,68,1
1650038484428,69,1
1650038486167,70,1
1650038487840,71,1
1650038489670,72,1
1650038491620,73,1
1650038493600,74,1
1650038495231,75,1
1650038496922,76,1
1650038498584,77,1
1650038500392,78,1
1650038502032,79,1
1650038503741,80,1
1650038505674,81,1
1650038507557,82,1
1650038509281,83,1
1650038510930,84,1
1650038512644,85,1
1650038514683,86,1
1650038516445,87,1
1650038518168,88,1
1650038519816,89,1
1650038521605,90,1
1650038523284,91,1
1650038524923,92,1
1650038526528,93,1
1650038528271,94,1
1650038529989,95,1
1650038531866,96,1
1650038535495,97,2
1650038537668,98,2
1650038539517,99,2
1650038541344,100,2
1650038543132,101,2
1650038544945,102,2
1650038546841,103,2
1650038548610,104,2
1650038550475,105,2
1650038552314,106,2
1650038554379,107,2
1650038556030,108,2
1650038557719,109,2
1650038559400,110,2
1650038561155,111,2
1650038562814,112,2
1650038564540,113,2
1650038566280,114,2
1650038568110,115,2
1650038569878,116,2
1650038571560,117,2
1650038573207,118,2
1650038574765,119,2
1650038576503,120,2
1650038578173,121,2
1650038579777,122,2
1650038581499,123,2
1650038583213,124,2
1650038584910,125,2
1650038586525,126,2
1650038588281,127,2
1650038589970,128,2
1650038591590,129,2
1650038593271,130,2
1650038594840,131,2
1650038596516,132,2
1650038598067,133,2
1650038599688,134,2
1650038601371,135,2
1650038603133,136,2
1650038604749,137,2
1650038606411,138,2
1650038608135,139,2
1650038609956,140,2
1650038612526,141,3
1650038618000,142,2
1650038621075,143,0
1650038621601,144,4
1650038627009,145,3
1650038632374,146,3
1650038637158,147,3
1650038639650,148,3
1650038644690,149,3
1650038646978,150,3
1650038648959,151,3
1650038651042,152,3
1650038653055,153,3
1650038654975,154,3
1650038656875,155,3
1650038658742,156,3
1650038660501,157,3
1650038662374,158,3
1650038664119,159,3
1650038668118,160,3
1650038669998,161,3
1650038677105,162,3
1650038681545,163,3
1650038683517,164,0
1650038688714,165,3
1650038693347,166,3
1650038695433,167,3
1650038702298,168,3
1650038706828,169,3
1650038709038,170,3
1650038711257,171,3
1650038720169,172,3
1650038724281,173,1
1650038735551,174,0
1650038738386,175,3
1650038740694,176,3
1650038742739,177,3
1650038744851,178,3
1650038747028,179,3
1650038749105,180,3
1650038751544,181,3
1650038754009,182,3
1650038755651,183,3
1650038758176,184,3
1650038760005,185,3
1650038762456,186,3
1650038764189,187,3
1650038768585,188,3
1650038770553,189,3
1650038772840,190,3
1650038775903,191,4
1650038777719,192,0
1650038779738,193,4
1650038781885,194,4
1650038783750,195,4
1650038785515,196,4
1650038789479,197,4
1650038791373,198,4
1650038793158,199,4
1650038797439,200,4
1650038799370,201,4
1650038805643,202,4
1650038809830,203,4
1650038835859,204,0
1650038836372,205,4
1650038838390,206,4
1650038862731,207,0
1650038864595,208,4
1650038869551,209,4
1650038874913,210,4
1650038887641,211,4
1650038889593,212,4
1650038904342,213,4
1650038908570,214,0
1650038909076,215,4
1650038911293,216,4
1650038913325,217,4
1650038917298,218,4
1650038919231,219,4
1650038921115,220,4
1650038923155,221,4
1650038924966,222,4
1650038926778,223,4
1650038928541,224,4
1650038930265,225,4
1650038932098,226,4
1650038934282,227,4
1650038938236,228,4
1650038942102,229,4
1650038944016,230,4
1650038945841,231,4
1650038947634,232,4
1650038949373,233,4
1650038951093,234,4
1650038958909,235,0
1650038961059,236,4
1650038963078,237,4
