1,0,1649870878752,1649870878943
2,0,1649870880248,1649870880448
3,0,1649870881661,1649870881866
4,0,1649870883149,1649870883352
1,4,1649870885420,1649870885891
5,0,1649870887322,1649870887518
6,0,1649870888689,1649870888876
7,0,1649870891471,1649870891662
8,0,1649870892690,1649870892900
9,0,1649870894040,1649870894219
10,0,1649870895346,1649870895537
11,0,1649870896901,1649870897097
12,0,1649870898361,1649870898566
13,0,1649870899953,1649870900151
14,0,1649870903186,1649870903380
2,4,1649870904266,1649870904918
15,0,1649870906334,1649870906513
16,0,1649870907615,1649870907820
17,0,1649870911243,1649870911435
3,4,1649870914330,1649870914581
18,0,1649870916005,1649870916208
19,0,1649870917366,1649870917562
20,0,1649870919057,1649870919244
21,0,1649870920302,1649870920482
22,0,1649870921666,1649870921870
23,0,1649870922947,1649870923143
24,0,1649870925720,1649870925912
25,0,1649870927166,1649870927354
26,0,1649870928479,1649870928676
4,4,1649870929415,1649870929774
27,0,1649870931148,1649870931340
28,0,1649870932421,1649870932626
29,0,1649870933732,1649870933930
30,0,1649870934960,1649870935139
5,4,1649870935703,1649870936182
31,0,1649870937389,1649870937575
32,0,1649870938703,1649870938896
33,0,1649870939930,1649870940128
34,0,1649870942403,1649870942589
35,0,1649870943609,1649870943808
36,0,1649870944771,1649870944975
37,0,1649870945964,1649870946170
38,0,1649870947199,1649870947388
39,0,1649870948451,1649870948642
40,0,1649870949780,1649870949984
41,0,1649870950981,1649870951163
42,0,1649870952263,1649870952443
43,0,1649870953701,1649870953893
44,0,1649870954952,1649870955155
6,4,1649870957107,1649870957312
7,4,1649870958370,1649870958749
8,4,1649870959632,1649870960453
9,4,1649870960894,1649870961753
10,4,1649870962156,1649870963105
11,4,1649870963417,1649870964415
12,4,1649870964681,1649870965743
13,4,1649870965935,1649870967053
14,4,1649870967195,1649870968340
15,4,1649870968458,1649870969688
16,4,1649870969720,1649870970961
17,4,1649870972240,1649870972316
18,4,1649870973501,1649870973723
19,4,1649870974762,1649870975003
20,4,1649870976027,1649870976324
21,4,1649870977288,1649870977628
22,4,1649870978549,1649870978936
23,4,1649870979811,1649870980241
24,4,1649870981064,1649870981526
25,4,1649870982318,1649870982788
26,4,1649870983577,1649870984097
27,4,1649870984832,1649870985387
28,4,1649870986097,1649870986793
29,4,1649870987349,1649870988002
30,4,1649870988617,1649870989295
31,4,1649870989885,1649870990675
32,4,1649870991138,1649870991948
33,4,1649870992391,1649870993359
34,4,1649870994913,1649870995007
35,4,1649870996175,1649870996595
36,4,1649870997427,1649870998228
37,4,1649870998692,1649870999777
38,4,1649871001217,1649871001310
39,4,1649871002476,1649871003052
40,4,1649871003736,1649871004445
41,4,1649871004998,1649871006180
42,4,1649871007524,1649871007835
43,4,1649871008781,1649871009178
44,4,1649871010036,1649871010557
45,4,1649871011295,1649871011808
46,4,1649871012549,1649871013056
47,4,1649871013809,1649871014453
