1649779058722,1,0
1649779060666,2,0
1649779062416,3,0
1649779064088,4,0
1649779065704,5,0
1649779067283,6,0
1649779070699,8,0
1649779072477,9,0
1649779074211,10,0
1649779075709,11,0
1649779076213,12,0
1649779078891,14,0
1649779080991,15,0
1649779082645,16,0
1649779089457,19,0
1649779091191,20,0
1649779093240,21,0
1649779095321,22,0
1649779099965,25,0
1649779102996,27,0
1649779104503,28,0
1649779105959,29,0
1649779107303,30,0
1649779108973,31,0
1649779110349,32,0
1649779111700,33,0
1649779113051,34,0
1649779115544,35,0
1649779116805,36,0
1649779118170,37,0
1649779119565,38,0
1649779120943,39,0
1649779122269,40,0
1649779124921,41,0
1649779126254,42,0
1649779130117,45,0
1649779131804,46,0
1649779133397,47,0
1649779135122,48,0
1649779136611,49,0
1649779139848,51,0
1649779149034,53,1
1649779150214,54,1
1649779151737,55,1
1649779153118,56,1
1649779154520,57,1
1649779155948,58,1
1649779157386,59,1
1649779158819,60,1
1649779160187,61,1
1649779161524,62,1
1649779163467,63,1
1649779164433,64,1
1649779165761,65,1
1649779167180,66,1
1649779168533,67,1
1649779169934,68,1
1649779171320,69,1
1649779172803,70,1
1649779174157,71,1
1649779175508,72,1
1649779176944,73,1
1649779178316,74,1
1649779179633,75,1
1649779180958,76,1
1649779182319,77,1
1649779183650,78,1
1649779184985,79,1
1649779186252,80,1
1649779187622,81,1
1649779189004,82,1
1649779190325,83,1
1649779191687,84,1
1649779193041,85,1
1649779194382,86,1
1649779195717,87,1
1649779197071,88,1
1649779198442,89,1
1649779199662,90,1
1649779200889,91,1
1649779202104,92,1
1649779203302,93,1
1649779204547,94,1
1649779206217,95,1
1649779214882,97,1
1649779216352,98,2
1649779217976,99,2
1649779219345,100,2
1649779222243,102,2
1649779227643,104,2
1649779235467,106,2
1649779236623,107,2
1649779237950,108,2
1649779239669,109,2
1649779241291,110,2
1649779242833,111,2
1649779246001,112,2
1649779247683,113,2
1649779249086,114,2
1649779250637,115,2
1649779253216,116,2
1649779256079,117,2
1649779258976,118,2
1649779260377,119,2
1649779261929,120,2
1649779263185,121,2
1649779264596,122,2
1649779266081,123,2
1649779267389,124,2
1649779268694,125,2
1649779270115,126,2
1649779271360,127,2
1649779272707,128,2
1649779274041,129,2
1649779275357,130,2
1649779276567,131,2
1649779277897,132,2
1649779279271,133,2
1649779280567,134,2
1649779281836,135,2
1649779283093,136,2
1649779284425,137,2
1649779285715,138,2
1649779286970,139,2
1649779288684,140,2
1649779289729,141,2
1649779290543,142,2
1649779291788,143,2
1649779294071,144,2
1649779296058,145,3
1649779297633,146,3
1649779303555,147,3
1649779305108,148,3
1649779306544,149,3
1649779307992,150,3
1649779309417,151,3
1649779310940,152,3
1649779312785,153,3
1649779314035,154,3
1649779315586,155,3
1649779316963,156,3
1649779319835,157,3
1649779323747,158,3
1649779326361,159,3
1649779327788,160,3
1649779329238,161,3
1649779331994,162,3
1649779337509,163,3
1649779339012,164,3
1649779340388,165,3
1649779341625,166,3
1649779345651,167,3
1649779347069,168,3
1649779351261,169,3
1649779356865,170,3
1649779360739,171,3
1649779362472,172,3
1649779366378,173,3
1649779369405,174,3
1649779370416,175,3
1649779373314,176,3
1649779374444,177,3
1649779375731,178,3
1649779377213,179,3
1649779378247,180,3
1649779379920,181,3
1649779386404,182,3
1649779388821,183,3
1649779393971,184,3
1649779398797,185,3
1649779400836,186,3
1649779406357,187,4
1649779408139,188,4
1649779409658,189,4
1649779411338,190,4
1649779412692,191,4
1649779414265,192,4
1649779415736,193,4
1649779417153,194,4
1649779418635,195,4
1649779420151,196,4
1649779421585,197,4
1649779422892,198,4
1649779424337,199,4
1649779425828,200,4
1649779427195,201,4
1649779428694,202,4
1649779430100,203,4
1649779431474,204,4
1649779432986,205,4
1649779434384,206,4
1649779435795,207,4
1649779437183,208,4
1649779438640,209,4
1649779440060,210,4
1649779441350,211,4
1649779442843,212,4
1649779444229,213,4
1649779445577,214,4
1649779446839,215,4
1649779448498,216,4
1649779451852,217,4
1649779453128,218,4
1649779454570,219,4
1649779455775,220,4
1649779457172,221,4
1649779458527,222,4
1649779459897,223,4
1649779462820,224,4
1649779464779,225,4
1649779467373,226,4
1649779470011,227,4
1649779476877,228,4
1649779477876,229,4
1649779479241,230,4
