1,0,1650057999558,1650057999751
2,0,1650058001269,1650058001458
3,0,1650058003078,1650058003258
4,0,1650058004682,1650058004873
5,0,1650058006463,1650058006667
6,0,1650058008065,1650058008254
7,0,1650058009799,1650058009990
8,0,1650058011454,1650058011639
9,0,1650058013031,1650058013242
10,0,1650058014714,1650058014899
11,0,1650058016211,1650058016402
12,0,1650058017625,1650058017817
13,0,1650058019445,1650058019623
14,0,1650058020948,1650058021137
15,0,1650058022947,1650058023131
16,0,1650058025252,1650058025455
17,0,1650058027313,1650058027514
18,0,1650058029484,1650058029673
19,0,1650058031533,1650058031719
20,0,1650058033686,1650058033873
21,0,1650058035509,1650058035711
22,0,1650058037220,1650058037414
23,0,1650058039084,1650058039266
24,0,1650058041062,1650058041255
25,0,1650058043056,1650058043250
26,0,1650058044924,1650058045115
27,0,1650058046751,1650058046949
28,0,1650058048433,1650058048621
29,0,1650058050165,1650058050353
30,0,1650058051958,1650058052151
31,0,1650058053777,1650058053966
32,0,1650058056118,1650058056312
33,0,1650058057687,1650058057886
34,0,1650058059967,1650058060155
35,0,1650058061666,1650058061868
36,0,1650058063990,1650058064187
37,0,1650058065850,1650058066054
38,0,1650058067542,1650058067748
39,0,1650058069251,1650058069440
40,0,1650058071011,1650058071215
41,0,1650058072997,1650058073177
42,0,1650058074852,1650058075047
43,0,1650058076725,1650058076914
44,0,1650058080614,1650058080801
45,0,1650058082312,1650058082507
46,0,1650058084110,1650058084311
1,1,1650058089771,1650058090602
2,1,1650058091029,1650058092215
3,1,1650058093548,1650058093788
4,1,1650058094817,1650058095526
5,1,1650058097346,1650058097406
6,1,1650058098603,1650058099260
7,1,1650058099870,1650058100834
8,1,1650058102402,1650058102526
9,1,1650058103653,1650058104899
10,1,1650058104908,1650058104926
11,1,1650058106166,1650058107214
12,1,1650058108678,1650058108884
13,1,1650058109930,1650058110834
14,1,1650058112454,1650058112532
15,1,1650058113720,1650058114361
16,1,1650058114978,1650058115965
17,1,1650058117498,1650058117592
18,1,1650058118755,1650058119230
19,1,1650058120013,1650058120702
20,1,1650058121268,1650058122124
21,1,1650058123785,1650058123879
22,1,1650058125038,1650058125590
23,1,1650058126296,1650058127535
24,1,1650058127552,1650058127590
25,1,1650058128808,1650058129249
26,1,1650058130063,1650058131085
27,1,1650058132571,1650058132795
28,1,1650058133828,1650058134449
29,1,1650058135085,1650058136291
30,1,1650058137597,1650058138180
31,1,1650058138858,1650058140072
32,1,1650058141380,1650058141831
33,1,1650058142633,1650058143553
34,1,1650058145146,1650058145344
35,1,1650058146401,1650058147301
36,1,1650058147668,1650058148911
37,1,1650058148928,1650058149054
38,1,1650058150190,1650058150874
39,1,1650058151456,1650058152593
40,1,1650058153972,1650058154354
41,1,1650058155237,1650058156103
42,1,1650058156490,1650058157719
43,1,1650058159004,1650058159519
44,1,1650058160267,1650058161218
45,1,1650058162780,1650058163069
1,2,1650058182917,1650058183373
2,2,1650058184185,1650058185094
3,2,1650058185449,1650058186656
4,2,1650058187969,1650058188501
5,2,1650058190496,1650058190606
6,2,1650058191759,1650058193010
7,2,1650058193027,1650058193070
8,2,1650058194287,1650058195404
9,2,1650058196809,1650058197697
10,2,1650058199328,1650058199698
11,2,1650058201845,1650058202105
12,2,1650058203107,1650058204299
13,2,1650058205627,1650058206464
14,2,1650058208147,1650058208613
15,2,1650058209402,1650058210623
16,2,1650058213175,1650058213364
17,2,1650058214431,1650058215555
18,2,1650058216944,1650058217997
19,2,1650058220730,1650058221915
20,2,1650058223247,1650058224065
21,2,1650058225756,1650058226115
22,2,1650058228275,1650058228446
23,2,1650058230789,1650058231104
24,2,1650058232044,1650058233287
25,2,1650058233304,1650058233359
26,2,1650058234559,1650058235279
27,2,1650058237064,1650058237666
28,2,1650058238333,1650058239577
29,2,1650058239600,1650058239613
30,2,1650058240862,1650058241879
31,2,1650058243384,1650058244366
32,2,1650058245902,1650058246203
33,2,1650058247161,1650058247974
34,2,1650058249673,1650058250631
35,2,1650058252185,1650058252830
36,2,1650058254701,1650058254904
37,2,1650058255966,1650058257039
38,2,1650058258485,1650058259270
39,2,1650058261004,1650058261313
40,2,1650058262265,1650058263460
41,2,1650058264783,1650058265328
42,2,1650058267299,1650058267443
43,2,1650058268562,1650058269541
44,2,1650058271089,1650058271290
45,2,1650058272351,1650058273477
1,3,1650058302530,1650058303147
2,3,1650058303786,1650058305027
3,3,1650058305045,1650058305103
4,3,1650058306308,1650058306753
5,3,1650058307567,1650058308489
6,3,1650058308830,1650058310064
