1,0,1649811226268,1649811226464
2,0,1649811228143,1649811228351
3,0,1649811230009,1649811230215
4,0,1649811231790,1649811231977
5,0,1649811233576,1649811233788
6,0,1649811237286,1649811237484
1,4,1649811237899,1649811239085
7,0,1649811242914,1649811243115
8,0,1649811244759,1649811244946
9,0,1649811246582,1649811246775
10,0,1649811248323,1649811248533
11,0,1649811250274,1649811250457
12,0,1649811251976,1649811252175
13,0,1649811255395,1649811255601
14,0,1649811257085,1649811257282
15,0,1649811258697,1649811258899
16,0,1649811260390,1649811260577
17,0,1649811261964,1649811262153
18,0,1649811263668,1649811263856
19,0,1649811265480,1649811265688
20,0,1649811267362,1649811267561
21,0,1649811269054,1649811269252
22,0,1649811270763,1649811270953
23,0,1649811272466,1649811272668
24,0,1649811274187,1649811274378
25,0,1649811276039,1649811276237
26,0,1649811277961,1649811278159
27,0,1649811279869,1649811280051
28,0,1649811281826,1649811282033
29,0,1649811283632,1649811283838
30,0,1649811285647,1649811285836
31,0,1649811287549,1649811287759
32,0,1649811289250,1649811289456
33,0,1649811290920,1649811291126
34,0,1649811292533,1649811292727
35,0,1649811295809,1649811296001
36,0,1649811299551,1649811299752
37,0,1649811301475,1649811301680
38,0,1649811303408,1649811303614
39,0,1649811305324,1649811305519
40,0,1649811307015,1649811307198
41,0,1649811308686,1649811308882
42,0,1649811310412,1649811310615
43,0,1649811312222,1649811312420
44,0,1649811313856,1649811314075
45,0,1649811324355,1649811324567
1,3,1649811329706,1649811330390
1,1,1649811336019,1649811337013
2,1,1649811338543,1649811338873
3,1,1649811339810,1649811340722
4,1,1649811342326,1649811342459
2,4,1649811343595,1649811344472
5,1,1649811346104,1649811346759
6,1,1649811348613,1649811348846
7,1,1649811351136,1649811351214
8,1,1649811352401,1649811353393
9,1,1649811354934,1649811355453
10,1,1649811356187,1649811357422
11,1,1649811357439,1649811357447
12,1,1649811358707,1649811359269
13,1,1649811362474,1649811363173
14,1,1649811366248,1649811367062
15,1,1649811368763,1649811368916
16,1,1649811372532,1649811372882
17,1,1649811373810,1649811374568
18,1,1649811377609,1649811378309
19,1,1649811378869,1649811380023
20,1,1649811382635,1649811383331
21,1,1649811387683,1649811388341
22,1,1649811388942,1649811390081
23,1,1649811391465,1649811391885
24,1,1649811392718,1649811393715
25,1,1649811396504,1649811397325
26,1,1649811399013,1649811399127
27,1,1649811400265,1649811401082
28,1,1649811404042,1649811404663
29,1,1649811405305,1649811406422
30,1,1649811409089,1649811409932
31,1,1649811410342,1649811411579
32,1,1649811411595,1649811411623
33,1,1649811412851,1649811413359
34,1,1649811414105,1649811415119
35,1,1649811416611,1649811416887
36,1,1649811421650,1649811422179
46,0,1649811425800,1649811425988
37,1,1649811429221,1649811429753
38,1,1649811433010,1649811433857
39,1,1649811435523,1649811435718
47,0,1649811437854,1649811438059
40,1,1649811439297,1649811439703
41,1,1649811440552,1649811441610
42,1,1649811446824,1649811446999
43,1,1649811448084,1649811448976
48,0,1649811450751,1649811450950
1,2,1649811453130,1649811453667
2,2,1649811455641,1649811456058
3,2,1649811458163,1649811458501
3,4,1649811459424,1649811460674
4,2,1649811460691,1649811460719
5,2,1649811461947,1649811462788
6,2,1649811464473,1649811464819
7,2,1649811465728,1649811466942
8,2,1649811468250,1649811468942
9,2,1649811470771,1649811471083
10,2,1649811473283,1649811473310
11,2,1649811475809,1649811476203
12,2,1649811477064,1649811478311
4,4,1649811480861,1649811481745
13,2,1649811484646,1649811485893
14,2,1649811485910,1649811485927
15,2,1649811487174,1649811487603
16,2,1649811488432,1649811489316
17,2,1649811490952,1649811491188
18,2,1649811492211,1649811493109
19,2,1649811494729,1649811495038
20,2,1649811495986,1649811497020
21,2,1649811498507,1649811499755
22,2,1649811501024,1649811501492
23,2,1649811502282,1649811503391
24,2,1649811504801,1649811505333
25,2,1649811507319,1649811507373
26,2,1649811508583,1649811509586
27,2,1649811511099,1649811511830
49,0,1649811514201,1649811514401
28,2,1649811516129,1649811516363
29,2,1649811518640,1649811518881
30,2,1649811519893,1649811521061
31,2,1649811522403,1649811523239
32,2,1649811526199,1649811526452
33,2,1649811527454,1649811528479
34,2,1649811529982,1649811530744
35,2,1649811532489,1649811532849
50,0,1649811535192,1649811535397
36,2,1649811537517,1649811537726
37,2,1649811538778,1649811539953
38,2,1649811541298,1649811542070
39,2,1649811543811,1649811544176
40,2,1649811545071,1649811546306
41,2,1649811546323,1649811546334
42,2,1649811547590,1649811548519
43,2,1649811550116,1649811550597
44,2,1649811552644,1649811552767
45,2,1649811553896,1649811554931
44,1,1649811570255,1649811571499
2,3,1649811571516,1649811571633
51,0,1649811576617,1649811576802
3,3,1649811579056,1649811579270
4,3,1649811581561,1649811581627
5,3,1649811584079,1649811584314
6,3,1649811586598,1649811586820
52,0,1649811589100,1649811589290
7,3,1649811595404,1649811595795
8,3,1649811597932,1649811598225
9,3,1649811600450,1649811600528
53,0,1649811604981,1649811605184
10,3,1649811606748,1649811607503
11,3,1649811609280,1649811609727
12,3,1649811611787,1649811611921
13,3,1649811613039,1649811613920
14,3,1649811616825,1649811617976
15,3,1649811619334,1649811620014
16,3,1649811621849,1649811622106
17,3,1649811623106,1649811624005
18,3,1649811626898,1649811627549
19,3,1649811628160,1649811629403
20,3,1649811629421,1649811629423
21,3,1649811630685,1649811631401
54,0,1649811633445,1649811633644
22,3,1649811634468,1649811635420
23,3,1649811638236,1649811638374
55,0,1649811650740,1649811650928
24,3,1649811654594,1649811654847
25,3,1649811669703,1649811669939
26,3,1649811673486,1649811674300
27,3,1649811676002,1649811676748
28,3,1649811678516,1649811678901
29,3,1649811681037,1649811681193
30,3,1649811682292,1649811683510
