1650056280277,5,0
1650056282220,6,0
1650056283987,7,0
1650056285631,8,0
1650056287347,9,0
1650056289196,10,0
1650056290809,11,0
1650056294937,12,0
1650056296727,13,0
1650056298658,14,0
1650056300526,15,0
1650056302111,16,0
1650056303677,17,0
1650056305500,18,0
1650056309149,19,0
1650056313237,20,0
1650056314889,21,0
1650056316753,22,0
1650056318449,23,0
1650056320032,24,0
1650056321659,25,0
1650056323249,26,0
1650056324805,27,0
1650056326376,28,0
1650056328062,29,0
1650056329765,30,0
1650056333343,32,0
1650056335097,33,0
1650056336860,34,0
1650056338445,35,0
1650056339983,36,0
1650056341584,37,0
1650056343370,38,0
1650056344852,39,0
1650056346346,40,0
1650056347811,41,0
1650056349436,42,0
1650056350937,43,0
1650056352815,44,0
1650056354205,45,0
1650056355618,46,0
1650056356999,47,0
1650056358414,48,0
1650056359762,49,0
1650056364768,50,0
1650056366590,51,1
1650056368205,52,1
1650056369585,53,1
1650056371028,54,1
1650056372412,55,1
1650056375694,56,1
1650056377531,57,1
1650056379331,58,1
1650056381099,59,1
1650056382918,60,1
1650056385656,63,1
1650056387085,64,1
1650056388802,65,1
1650056390411,66,1
1650056392220,67,1
1650056394403,69,1
1650056395904,70,1
1650056397334,71,1
1650056398972,72,1
1650056400583,73,1
1650056402127,74,1
1650056403659,75,1
1650056405184,76,1
1650056406648,77,1
1650056408384,78,1
1650056409953,79,1
1650056411788,80,1
1650056413369,81,1
1650056414867,82,1
1650056416662,83,1
1650056418128,84,1
1650056419764,85,1
1650056421359,86,1
1650056422940,87,1
1650056424462,88,1
1650056426035,89,1
1650056427453,90,1
1650056429084,91,1
1650056430545,92,1
1650056432133,93,1
1650056433587,94,1
1650056434096,95,1
1650056435169,96,1
1650056436816,97,1
1650056438426,98,1
1650056444015,99,2
1650056445979,100,2
1650056447717,101,2
1650056449569,102,2
1650056451340,103,2
1650056453036,104,2
1650056454721,105,2
1650056457120,106,2
1650056458526,107,2
1650056460430,108,2
1650056462171,109,2
1650056463840,110,2
1650056465688,111,2
1650056467685,112,2
1650056469408,113,2
1650056471185,114,2
1650056472963,115,2
1650056474773,116,2
1650056476469,117,2
1650056478282,118,2
1650056479954,119,2
1650056481666,120,2
1650056483363,121,2
1650056485124,122,2
1650056486849,123,2
1650056488616,124,2
1650056490398,125,2
1650056492149,126,2
1650056493799,127,2
1650056495528,128,2
1650056497206,129,2
1650056499070,130,2
1650056500893,131,2
1650056502623,132,2
1650056504307,133,2
1650056505897,134,2
1650056507526,135,2
1650056509296,136,2
1650056511037,137,2
1650056513174,138,2
1650056514891,139,2
1650056516573,140,2
1650056518172,141,2
1650056519662,142,2
1650056521395,143,2
1650056523079,144,2
1650056524641,145,2
1650056528415,146,3
1650056530303,147,3
1650056532252,148,3
1650056535672,149,3
1650056539013,150,3
1650056540978,152,3
1650056542383,153,3
1650056545716,154,3
1650056547333,155,3
1650056548807,156,3
1650056552409,157,3
1650056553800,158,3
1650056555507,159,3
1650056557283,160,3
1650056559023,161,3
1650056562103,162,3
1650056565611,163,3
1650056569007,164,3
1650056570735,165,3
1650056572195,166,3
1650056573991,167,3
1650056575626,168,3
1650056580088,169,3
1650056581626,170,3
1650056583137,171,3
1650056584844,172,3
1650056586432,173,3
1650056589481,174,3
1650056591120,175,3
1650056592598,176,3
1650056595631,177,3
1650056600319,178,3
1650056602550,179,3
1650056603992,180,3
1650056606968,181,3
1650056608464,182,3
1650056610018,183,3
1650056613190,184,3
1650056615302,185,3
1650056625249,186,3
1650056626803,187,3
1650056633858,188,3
1650056636773,189,3
1650056641645,190,4
1650056643136,191,4
1650056644585,192,4
1650056645977,193,4
1650056647334,194,4
1650056650125,195,4
1650056653619,197,4
1650056657157,198,4
1650056658930,199,4
1650056660668,200,4
1650056662751,201,4
1650056664580,202,4
1650056666616,203,4
1650056668549,204,4
1650056671073,205,4
1650056672617,206,4
1650056674686,207,4
1650056676782,208,4
1650056678766,209,4
1650056684728,210,4
1650056686588,211,4
1650056690575,212,4
1650056694418,213,4
1650056696343,214,4
1650056698086,215,4
1650056699849,216,4
1650056701744,217,4
1650056703479,218,4
1650056705156,219,4
1650056706797,220,4
1650056708351,221,4
1650056709915,222,4
1650056711471,223,4
1650056713311,224,4
1650056715049,225,4
1650056716724,226,4
1650056718411,227,4
1650056720323,228,4
1650056722414,229,4
1650056723952,230,4
1650056725561,231,4
1650056728812,232,4
1650056730486,233,4
1650056733648,234,4
1650056735428,235,4
