1649866444397,1,1
1649866445620,2,0
1649866446128,3,0
1649866446631,4,0
1649866451153,5,4
1649866451665,6,4
1649866452188,7,4
1649866457195,8,0
1649866459445,9,0
1649866461731,10,0
1649866463866,11,0
1649866466033,12,0
1649866468458,13,0
1649866470603,14,0
1649866472788,15,0
1649866473309,16,0
1649866475107,17,0
1649866477160,18,0
1649866479230,19,0
1649866481493,20,0
1649866483518,21,0
1649866485715,22,0
1649866487899,23,0
1649866490127,24,0
1649866492511,25,0
1649866494632,26,0
1649866496607,27,0
1649866498867,28,0
1649866500955,29,0
1649866503295,30,0
1649866505342,31,0
1649866507547,32,0
1649866509653,33,0
1649866511580,34,0
1649866513568,35,0
1649866515599,36,0
1649866517403,37,0
1649866519445,38,0
1649866521460,39,0
1649866523587,40,0
1649866525820,41,0
1649866529824,42,0
1649866531870,43,0
1649866534095,44,0
1649866536275,45,0
1649866538367,46,2
1649866540554,47,0
1649866542538,48,0
1649866544880,49,0
1649866548834,50,1
1649866551156,51,1
1649866553802,52,1
1649866555953,53,1
1649866558165,54,1
1649866560329,55,1
1649866562554,56,1
1649866564505,57,1
1649866566525,58,1
1649866568867,59,1
1649866570913,60,1
1649866572912,61,1
1649866574904,62,1
1649866577134,63,1
1649866579100,64,1
1649866581172,65,1
1649866583519,66,1
1649866585739,67,1
1649866588022,68,1
1649866590283,69,1
1649866592386,70,1
1649866594530,71,1
1649866596674,72,1
1649866598832,73,1
1649866601152,74,1
1649866603352,75,1
1649866605484,76,1
1649866607788,77,1
1649866609944,78,1
1649866612195,79,1
1649866614932,80,1
1649866618278,81,1
1649866620398,82,1
1649866622582,83,1
1649866624738,84,1
1649866626918,85,1
1649866628923,86,1
1649866630847,87,1
1649866632853,88,1
1649866634830,89,1
1649866637021,90,1
1649866639754,91,1
1649866645954,92,2
1649866648222,93,2
1649866650292,94,2
1649866652913,95,2
1649866655185,96,2
1649866657405,97,2
1649866659729,98,2
1649866662409,99,2
1649866664411,100,2
1649866666419,101,2
1649866668336,102,2
1649866670253,103,2
1649866672272,104,2
1649866674489,105,2
1649866676536,106,2
1649866678767,107,2
1649866680901,108,2
1649866682928,109,2
1649866685079,110,2
1649866687234,111,2
1649866689249,112,2
1649866691153,113,2
1649866693164,114,2
1649866695302,115,2
1649866699317,116,2
1649866701529,117,2
1649866703438,118,2
1649866705620,119,2
1649866707773,120,2
1649866709714,121,2
1649866711855,122,2
1649866714082,123,2
1649866716151,124,2
1649866718019,125,2
1649866720185,126,2
1649866721974,127,2
1649866723873,128,2
1649866725883,129,2
1649866728136,130,2
1649866733635,131,2
1649866735361,132,2
1649866737630,133,2
1649866741381,134,3
1649866744134,135,3
1649866747011,136,3
1649866749586,137,3
1649866752152,138,3
1649866757218,139,3
1649866759748,140,3
1649866761762,141,3
1649866763991,142,3
1649866766340,143,3
1649866771987,144,3
1649866774930,145,3
1649866779764,146,3
1649866782117,147,3
1649866784321,148,3
1649866786654,149,3
1649866788837,150,3
1649866790768,151,3
1649866793052,152,3
1649866795836,153,3
1649866798503,154,3
1649866801076,155,3
1649866803604,156,3
1649866806219,157,3
1649866808956,158,3
1649866811526,159,3
1649866813917,160,3
1649866816427,161,3
1649866823867,162,3
1649866826251,163,3
1649866830822,164,3
1649866832611,165,3
1649866834647,166,3
1649866836840,167,3
1649866838937,168,3
1649866841393,169,3
1649866843563,170,3
1649866846005,171,3
1649866848350,172,3
1649866850510,173,3
1649866855916,174,3
1649866858726,175,3
1649866861244,176,3
1649866876241,177,4
1649866877520,178,4
1649866879881,179,4
1649866882080,180,4
1649866883919,181,4
1649866888184,182,4
1649867009168,183,0
1649867009750,184,0
1649867014804,185,4
1649867016699,186,4
1649867018990,187,4
1649867020982,188,4
1649867023233,189,4
1649867026995,190,4
1649867029351,191,4
1649867031123,192,0
1649867031637,193,4
1649867033385,194,4
1649867035533,195,4
1649867037519,196,4
1649867039408,197,4
1649867041136,198,4
1649867042934,199,4
1649867046601,200,4
1649867048423,201,4
1649867054462,202,4
1649867056668,203,4
1649867058799,204,4
1649867067927,205,4
1649867072657,206,4
1649867074732,207,4
1649867076706,208,4
1649867078728,209,4
1649867080976,210,4
1649867083041,211,4
1649867085035,212,4
1649867087054,213,4
1649867089246,214,4
1649867091293,215,4
1649867093398,216,4
1649867095402,217,4
1649867097193,218,4
1649867099071,219,4
1649867101091,220,4
