1,0,1649870021122,1649870021337
2,0,1649870022465,1649870022657
3,0,1649870023728,1649870023933
4,0,1649870024961,1649870025148
5,0,1649870026189,1649870026392
6,0,1649870027445,1649870027633
7,0,1649870028630,1649870028835
8,0,1649870029839,1649870030035
9,0,1649870031186,1649870031399
10,0,1649870034040,1649870034228
11,0,1649870035235,1649870035440
12,0,1649870036554,1649870036757
13,0,1649870037868,1649870038060
14,0,1649870039104,1649870039292
15,0,1649870040409,1649870040589
16,0,1649870041668,1649870041872
17,0,1649870042945,1649870043147
18,0,1649870044229,1649870044413
19,0,1649870046847,1649870047041
20,0,1649870048172,1649870048378
21,0,1649870049437,1649870049649
22,0,1649870050764,1649870050957
23,0,1649870052056,1649870052257
24,0,1649870053331,1649870053525
25,0,1649870055836,1649870056028
26,0,1649870057056,1649870057228
27,0,1649870058317,1649870058520
28,0,1649870059617,1649870059799
29,0,1649870060830,1649870061034
30,0,1649870062096,1649870062300
31,0,1649870063458,1649870063651
32,0,1649870064729,1649870064916
33,0,1649870067269,1649870067458
34,0,1649870068496,1649870068675
35,0,1649870069792,1649870069990
36,0,1649870070981,1649870071185
37,0,1649870072197,1649870072386
38,0,1649870074630,1649870074818
39,0,1649870075983,1649870076170
40,0,1649870077217,1649870077420
41,0,1649870078468,1649870078666
42,0,1649870079756,1649870079951
43,0,1649870081038,1649870081240
1,1,1649870082677,1649870083351
2,1,1649870083933,1649870084588
3,1,1649870085190,1649870085835
4,1,1649870086448,1649870087128
5,1,1649870087703,1649870088341
6,1,1649870088962,1649870089559
7,1,1649870090224,1649870090865
8,1,1649870095256,1649870095956
9,1,1649870096512,1649870097216
10,1,1649870097764,1649870098472
11,1,1649870099025,1649870099698
12,1,1649870101546,1649870102277
13,1,1649870102807,1649870103546
14,1,1649870104070,1649870104859
15,1,1649870105329,1649870106180
16,1,1649870106589,1649870107493
17,1,1649870107852,1649870108739
18,1,1649870109116,1649870109940
19,1,1649870110371,1649870111188
20,1,1649870111632,1649870112431
21,1,1649870112898,1649870113647
22,1,1649870115406,1649870116401
23,1,1649870116661,1649870117641
24,1,1649870117917,1649870118943
25,1,1649870119175,1649870120137
26,1,1649870120436,1649870121368
27,1,1649870121710,1649870122561
28,1,1649870122964,1649870123713
29,1,1649870124224,1649870125008
30,1,1649870125480,1649870126352
31,1,1649870126744,1649870127567
32,1,1649870129259,1649870130178
33,1,1649870130522,1649870131430
34,1,1649870131786,1649870132771
35,1,1649870134298,1649870135350
36,1,1649870135554,1649870136537
37,1,1649870136815,1649870137712
38,1,1649870138072,1649870138964
39,1,1649870139337,1649870140215
40,1,1649870140590,1649870141485
41,1,1649870141854,1649870142713
42,1,1649870143119,1649870144073
43,1,1649870145642,1649870146788
1,2,1649870148163,1649870149157
2,2,1649870149416,1649870150504
3,2,1649870150671,1649870151829
4,2,1649870151928,1649870153182
5,2,1649870153189,1649870153225
6,2,1649870154449,1649870154593
7,2,1649870155716,1649870155921
8,2,1649870156973,1649870157265
9,2,1649870158226,1649870158633
10,2,1649870159482,1649870160000
11,2,1649870160735,1649870161392
12,2,1649870161999,1649870163097
13,2,1649870163253,1649870164439
14,2,1649870164507,1649870165752
15,2,1649870165770,1649870165785
16,2,1649870167029,1649870167142
17,2,1649870168292,1649870168440
18,2,1649870169549,1649870169817
19,2,1649870170803,1649870171169
20,2,1649870172067,1649870172497
21,2,1649870173327,1649870173782
22,2,1649870174594,1649870175192
23,2,1649870175846,1649870176552
24,2,1649870177109,1649870177953
25,2,1649870178373,1649870179233
26,2,1649870179635,1649870180582
27,2,1649870180905,1649870181945
28,2,1649870182171,1649870183261
29,2,1649870183438,1649870184550
30,2,1649870185943,1649870186238
31,2,1649870187196,1649870187549
32,2,1649870188462,1649870188930
33,2,1649870189725,1649870190292
34,2,1649870190980,1649870191727
35,2,1649870192240,1649870193160
36,2,1649870193507,1649870194547
37,2,1649870194771,1649870196014
38,2,1649870196030,1649870196040
39,2,1649870197297,1649870197408
40,2,1649870198564,1649870198777
41,2,1649870199816,1649870200138
42,2,1649870201076,1649870201525
43,2,1649870202340,1649870202929
5,4,1649870204871,1649870205458
6,4,1649870206129,1649870206671
7,4,1649870207388,1649870207852
8,4,1649870208655,1649870209080
9,4,1649870209916,1649870210367
10,4,1649870211176,1649870211624
11,4,1649870212434,1649870212836
12,4,1649870213709,1649870214030
13,4,1649870214974,1649870216222
14,4,1649870216239,1649870217405
15,4,1649870218753,1649870219032
16,4,1649870220010,1649870220365
17,4,1649870221274,1649870221640
18,4,1649870222532,1649870222842
19,4,1649870223788,1649870224103
20,4,1649870225055,1649870225330
21,4,1649870226308,1649870226593
22,4,1649870227569,1649870227896
23,4,1649870228824,1649870229084
24,4,1649870230080,1649870230352
25,4,1649870231343,1649870231575
26,4,1649870232604,1649870232804
27,4,1649870233864,1649870235108
28,4,1649870235124,1649870236309
29,4,1649870236388,1649870237589
30,4,1649870237640,1649870238832
31,4,1649870238894,1649870240072
32,4,1649870240159,1649870241241
33,4,1649870241414,1649870242512
34,4,1649870242681,1649870243723
35,4,1649870243942,1649870244996
36,4,1649870245198,1649870246213
37,4,1649870246458,1649870247395
38,4,1649870247738,1649870248621
39,4,1649870248999,1649870249851
40,4,1649870250255,1649870251110
41,4,1649870251522,1649870252376
42,4,1649870252785,1649870253443
43,4,1649870254042,1649870254674
44,4,1649870255305,1649870255945
45,4,1649870256571,1649870257203
46,4,1649870257832,1649870258375
47,4,1649870259099,1649870260048
48,4,1649870260361,1649870261149
49,4,1649870261623,1649870262254
50,4,1649870262884,1649870263472
1,3,1649870264145,1649870265304
2,3,1649870265398,1649870266627
3,3,1649870266660,1649870267908
4,3,1649870267924,1649870269169
5,3,1649870269188,1649870270437
6,3,1649870270453,1649870271693
7,3,1649870271709,1649870271776
8,3,1649870272966,1649870273052
9,3,1649870274225,1649870274352
10,3,1649870275488,1649870275616
